rooms,baths,area,lat,lng,amenity_count,has_swimming_pool,has_gym_or_health_club,has_covered_parking,has_lawn_or_garden,has_security_staff,has_balcony_or_terrace,has_jacuzzi,has_sauna,has_cctv_security,price_per_sqm,rooms_x_baths,area_per_room,amenity_density,total_amenities,city_en_enc,neighbourhood_en_enc,province_en_enc,furnishingStatus_furnished,furnishingStatus_unfurnished,furnishingStatus_unknown,completionStatus_completed,completionStatus_under-construction,property_type_en_Apartments,property_type_en_Cabins,property_type_en_Chalets,property_type_en_Duplexes,property_type_en_Hotel Apartments,property_type_en_Lands,property_type_en_Other Residential,property_type_en_Penthouses,property_type_en_Roofs,property_type_en_Rooms,property_type_en_Townhouses,property_type_en_Twin Houses,property_type_en_Villas,property_type_en_iVillas
2,3,119.0,29.98517849,31.04999818,26,1,1,1,1,1,0,1,1,1,150519.33613445377,6,59.5,21.84873949579832,8,16.10616420501588,16.70097038315765,16.01134442508541,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,5,350.0,30.0478192,31.5372842,7,0,0,1,1,0,0,0,0,0,81285.71428571429,15,116.66666666666667,2.0,2,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,231.0,29.9771006,31.5720476,10,1,1,1,0,1,1,0,0,0,126514.28571428571,9,77.0,4.329004329004329,5,16.282847171369255,16.200596964551092,16.066802461833923,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,2,144.0,30.0259103,31.5359166,20,1,1,1,1,0,0,1,1,0,79166.66666666667,4,72.0,13.88888888888889,6,16.282847171369255,16.29204904211537,16.066802461833923,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,165.0,30.99104,30.0537,0,0,0,0,0,0,0,0,0,0,32121.21212121212,6,55.0,0.0,0,16.02378508137718,15.585265227956793,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,161.0,30.0395901,31.6985965,0,0,0,0,0,0,0,0,0,0,49689.44099378882,9,53.666666666666664,0.0,0,15.616501940217244,15.458189997639176,16.066802461833923,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,160.0,30.033246576666,31.514915831553,0,0,0,0,0,0,0,0,0,0,51250.0,6,53.333333333333336,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4,220.0,30.9628937,28.7565892,10,1,1,1,1,0,1,0,0,0,145454.54545454544,12,73.33333333333333,4.545454545454545,5,16.345788916607955,16.785925074816024,16.345788916607955,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,65.0,31.0952654,27.9249993,0,0,0,0,0,0,0,0,0,0,132307.6923076923,1,65.0,0.0,0,16.345788916607955,16.264790116464905,16.345788916607955,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,150.0,29.970432236857,31.512421359168,3,0,0,1,0,0,0,0,0,0,38666.666666666664,6,50.0,2.0,1,16.282847171369255,15.79591728085829,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,200.0,30.082662679848,31.376713970852,27,1,1,1,1,1,1,1,1,0,40000.0,9,66.66666666666667,13.5,8,15.803385043104912,15.7192417923152,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,129.0,30.166137,31.6680496,23,1,1,1,1,1,1,0,0,1,108527.13178294574,4,64.5,17.829457364341085,7,16.300417291085605,16.486367704879513,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,215.0,29.9633661,31.0009178,33,1,1,1,1,1,1,0,0,1,65116.27906976744,12,53.75,15.348837209302326,7,16.10616420501588,15.988839917212927,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,165.0,30.09177585,31.6426486,19,0,0,0,1,1,0,0,0,1,59393.93939393939,9,55.0,11.515151515151516,3,15.93111255107345,15.88868261241667,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,250.0,30.0600801,31.5985531,0,0,0,0,0,0,0,0,0,0,72000.0,9,83.33333333333333,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,120.0,30.9803864,28.7146239,2,0,0,0,0,0,0,0,0,0,54166.666666666664,4,60.0,1.6666666666666667,0,16.345788916607955,15.76142084987672,16.345788916607955,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,4,248.0,31.069119,28.232045,49,1,1,1,1,1,1,1,1,1,161290.32258064515,16,62.0,19.758064516129032,9,16.345788916607955,17.6441519761925,16.345788916607955,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,171.0,30.0350735,30.982366,2,0,0,0,0,0,0,0,0,0,30861.988304093567,9,57.0,1.1695906432748537,0,16.02378508137718,16.15731646026544,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,300.0,30.0298889,31.41647,4,0,0,0,0,0,0,0,0,0,28333.333333333332,6,100.0,1.3333333333333333,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,175.0,30.09177585,31.6426486,4,0,0,0,0,0,0,0,0,0,51428.57142857143,9,58.333333333333336,2.2857142857142856,0,15.93111255107345,15.88868261241667,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,150.0,31.0728268,28.3669755,16,1,0,0,0,1,1,1,0,0,93333.33333333333,6,50.0,10.666666666666666,4,16.345788916607955,15.540504510245132,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,129.0,30.0280803,30.9924099,0,0,0,0,0,0,0,0,0,0,46511.62790697674,4,64.5,0.0,0,16.02378508137718,15.607270193858982,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4,250.0,30.0478192,31.5372842,22,1,1,1,1,0,0,1,1,0,114000.0,12,83.33333333333333,8.8,6,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2,127.0,29.904618002313,30.943532807584,0,0,0,0,0,0,0,0,0,0,21259.84251968504,6,42.333333333333336,0.0,0,16.10616420501588,14.826946516816543,16.01134442508541,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,234.0,29.8561331,30.9018623,3,0,0,0,1,1,1,0,0,0,40598.2905982906,9,78.0,1.2820512820512822,3,16.10616420501588,16.19413042991272,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,140.0,29.9308114,31.0876497,24,1,1,1,1,1,1,1,1,1,43194.642857142855,9,46.666666666666664,17.142857142857142,9,15.279199431073042,15.701270103510215,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,4,220.0,30.9628937,28.7565892,15,0,0,1,1,1,1,0,0,1,150000.0,20,44.0,6.8181818181818175,5,16.345788916607955,16.785925074816024,16.345788916607955,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,1,120.0,27.2579,33.81161,24,0,1,0,1,1,1,0,0,1,23000.0,3,40.0,20.0,5,15.201805169084134,14.837935966150166,16.233206958474412,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,125.0,31.0821705,28.0283681,7,1,0,0,0,1,1,0,0,1,61424.0,6,41.666666666666664,5.6,4,16.345788916607955,15.853869784785122,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,133.0,29.6727347,32.3374381,48,1,1,1,1,1,1,1,1,1,45112.78195488722,6,44.333333333333336,36.090225563909776,9,15.747032114495013,15.967921456359903,15.747032114495013,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,152.0,31.075924101513,27.999177422707,0,0,0,0,0,0,0,0,0,0,113157.8947368421,9,50.666666666666664,0.0,0,16.345788916607955,16.264790116464905,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,4,235.0,29.9842656,31.540594,8,0,0,1,1,0,0,0,0,0,105957.44680851063,16,58.75,3.404255319148936,2,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,150.0,30.0050838,30.9290455,0,0,0,0,0,0,0,0,0,0,40666.666666666664,9,50.0,0.0,0,16.10616420501588,15.930560647738732,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,150.0,31.0788548,27.9963244,35,1,1,1,1,1,1,1,1,1,46525.1,4,75.0,23.333333333333332,9,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,154.0,30.0445728,31.0243959,13,0,0,1,0,1,1,0,0,0,73941.55844155845,9,51.333333333333336,8.441558441558442,3,16.02378508137718,16.115740211329367,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,131.0,29.9747601205,31.565092165587,0,0,0,0,0,0,0,0,0,0,86068.70229007634,9,43.666666666666664,0.0,0,16.282847171369255,16.65585283324605,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,180.0,30.99104,30.0537,0,0,0,0,0,0,0,0,0,0,27777.777777777777,9,60.0,0.0,0,16.02378508137718,15.585265227956793,16.01134442508541,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,140.0,30.117375644047,31.694389648711,31,0,1,1,1,1,0,0,0,1,21785.714285714286,6,46.666666666666664,22.142857142857146,5,16.300417291085605,15.226363919534839,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,295.0,30.07349031,31.60085522,12,0,1,1,0,1,1,0,0,1,71186.44067796611,9,98.33333333333333,4.067796610169491,5,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,4,303.0,29.9842656,31.540594,2,0,0,0,0,1,0,0,0,1,122112.21122112211,20,60.6,0.6600660066006601,2,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,4,395.0,31.21536,29.94034,3,0,0,0,0,0,0,0,0,0,39240.50632911392,16,98.75,0.7594936708860759,0,15.830413711839864,15.754226482185867,15.851522672265068,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4,264.0,30.0466368,31.6336039,14,0,1,1,1,0,0,0,0,0,41098.48484848485,12,88.0,5.303030303030303,3,15.82707481102028,16.257857680289998,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,3,158.0,30.06229462,30.91045572,22,1,1,1,1,0,0,1,1,0,32911.39240506329,9,52.666666666666664,13.924050632911392,6,16.02378508137718,15.332987272471732,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4,212.0,30.0941611,31.7041108,9,0,1,0,1,0,1,0,0,0,79567.9103773585,12,70.66666666666667,4.245283018867925,3,15.82707481102028,15.793051943818522,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,121.0,29.990186,31.53627878,14,1,1,1,1,1,1,0,0,1,54545.454545454544,4,60.5,11.570247933884298,7,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,235.0,30.06805,31.406379,35,0,1,1,1,1,1,0,0,1,70280.85106382979,9,78.33333333333333,14.893617021276595,6,16.282847171369255,16.489659276356317,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,4,281.0,29.9875186,31.5555302,14,0,1,0,1,1,1,0,0,1,78291.81494661921,12,93.66666666666667,4.98220640569395,5,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,4,165.0,31.0930626,27.9293325,9,0,0,0,0,1,1,0,0,0,175757.57575757575,12,55.0,5.454545454545455,2,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,3,160.0,30.16528,31.68815,5,0,0,1,0,0,0,0,0,0,70625.0,9,53.333333333333336,3.125,1,16.300417291085605,15.684231222649434,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,237.0,30.1218272,31.6481835,0,0,0,0,0,0,0,0,0,0,49367.08860759494,16,59.25,0.0,0,16.088423555642784,15.890818693880256,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,4,461.0,30.0600801,31.5985531,13,1,1,1,0,0,0,0,0,0,169197.39696312364,16,115.25,2.8199566160520604,3,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,4,300.0,30.9447479,28.7978345,0,0,0,0,0,0,0,0,0,0,50000.0,20,60.0,0.0,0,16.345788916607955,16.785925074816024,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,100.0,27.2579,33.81161,9,0,0,0,0,0,0,1,0,0,77000.0,4,50.0,9.0,1,15.201805169084134,15.917782357630685,16.233206958474412,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,2,148.0,30.0259103,31.5359166,0,0,0,0,0,0,0,0,0,0,68918.91891891892,4,74.0,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,375.0,30.2013484,31.6804732,24,0,1,1,1,1,1,0,0,0,66666.66666666667,25,75.0,6.4,5,16.088423555642784,16.15957650726579,16.066802461833923,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,110.0,30.068527462055,31.64004459621,16,1,1,0,0,0,0,1,1,0,65172.72727272727,4,55.0,14.545454545454545,4,15.82707481102028,16.06690771944096,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,135.0,29.98644,31.16651,15,0,0,1,1,1,0,0,0,1,18888.88888888889,6,45.0,11.11111111111111,4,14.88022163978423,14.751604309291395,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,95.0,29.9978985,31.63101061,18,0,1,1,1,1,0,0,0,0,84210.52631578948,1,95.0,18.947368421052634,4,15.616501940217244,15.607270193858982,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,247.0,30.0662855,31.4744728,10,0,1,1,0,0,0,0,0,0,76923.07692307692,9,82.33333333333333,4.048582995951417,2,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,143.0,30.04019814144,31.539969035582,9,0,0,1,0,0,0,0,0,0,72989.16083916085,4,71.5,6.293706293706294,1,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,190.0,31.24099,29.96487,5,0,0,0,0,0,1,0,0,0,34210.52631578947,6,63.333333333333336,2.6315789473684212,1,15.687312888712007,15.687312888712007,15.851522672265068,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,140.0,30.084482192642,30.963006624909,18,0,0,1,1,1,1,0,0,1,85714.28571428571,9,46.666666666666664,12.857142857142858,5,16.02378508137718,16.759949589762293,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,131.0,31.2155235,29.9420061,0,0,0,0,0,0,0,0,0,0,35877.86259541985,6,43.666666666666664,0.0,0,15.830413711839864,15.805301014415544,15.851522672265068,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,85.0,31.1956859,27.554789,11,1,0,1,0,0,0,0,0,0,123529.41176470589,2,85.0,12.941176470588236,2,16.345788916607955,17.361900302320812,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,125.0,29.39286,32.5399151,6,1,0,0,0,0,0,0,0,0,41200.0,6,41.666666666666664,4.8,1,15.747032114495013,16.15731646026544,15.747032114495013,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,176.0,30.0550268,31.3366903,42,1,1,1,1,1,1,1,1,1,107954.54545454546,9,58.666666666666664,23.863636363636363,9,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,5,600.0,30.9447479,28.7978345,20,1,0,1,1,1,1,1,0,1,66666.66666666667,25,120.0,3.3333333333333335,7,16.345788916607955,16.785925074816024,16.345788916607955,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,5,371.0,30.0057578,31.036498,45,1,1,1,1,1,1,1,1,1,46388.14016172507,30,61.833333333333336,12.129380053908356,9,16.10616420501588,16.938854599626616,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,185.0,30.14421,31.63972,4,0,0,0,0,0,0,0,0,0,18513.513513513513,6,61.666666666666664,2.162162162162162,0,16.088423555642784,15.35237799261728,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,62.0,30.068527462055,31.64004459621,26,0,1,0,1,1,1,1,1,1,79241.93548387097,1,62.0,41.935483870967744,7,15.82707481102028,16.06690771944096,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,97.0,30.078762187131,31.473255,0,0,0,0,0,0,0,0,0,0,64948.45360824742,2,48.5,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,520.0,30.8627527,29.27810085,22,1,1,1,1,0,1,1,1,0,48076.92307692308,16,130.0,4.230769230769231,7,16.345788916607955,16.016547844430676,16.345788916607955,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,4,200.0,30.0050838,30.9290455,20,1,1,1,1,1,1,1,1,1,44350.0,16,50.0,10.0,9,16.10616420501588,15.930560647738732,16.01134442508541,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4,360.0,30.0000227,31.0342844,5,0,0,0,0,1,1,0,0,0,83333.33333333333,12,120.0,1.3888888888888888,2,16.10616420501588,17.216707972959764,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,125.0,31.082957585789,28.032116949628,22,1,1,1,1,1,1,1,1,1,40000.0,6,41.666666666666664,17.6,9,16.345788916607955,16.264790116464905,16.345788916607955,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,3,174.0,30.005083,30.9699516,9,1,1,1,0,0,0,0,0,0,74712.64367816092,12,43.5,5.172413793103448,3,16.10616420501588,16.29693295701031,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
